roi_id,peak_number,frame_index,time_s,dff_value,prominence,left_base,right_base,x0,y0,w,h,x1,y1
4,37,1720,86.0,0.11920195072889328,0.09932150172622131,1710,1726,216,408,30,38,246,446
4,38,1734,86.7,0.13573819398880005,0.151520914163904,805,1744,216,408,30,38,246,446
4,39,1767,88.35,0.23245063424110413,0.24671697132150158,1744,1831,216,408,30,38,246,446
4,40,1779,88.95,0.1331384927034378,0.0772505581180553,1774,1800,216,408,30,38,246,446
4,41,1805,90.25,0.1773804873228073,0.11247822890458728,1800,1809,216,408,30,38,246,446
4,42,1816,90.8,0.20202277600765228,0.16331959944707175,1809,1831,216,408,30,38,246,446
4,43,1841,92.05,0.11934720724821091,0.09439480207907174,1831,1854,216,408,30,38,246,446
4,44,1859,92.95,0.1269812285900116,0.10843379199992229,1831,1918,216,408,30,38,246,446
4,45,1880,94.0,0.11656695604324341,0.04842338631216741,1865,1918,216,408,30,38,246,446
4,46,1899,94.95,0.09798230975866318,0.071648961827452,1891,1918,216,408,30,38,246,446
4,47,1930,96.5,0.1176772490143776,0.11791186584406357,1831,1984,216,408,30,38,246,446
4,48,1944,97.2,0.06286539882421494,0.05102537688992242,1939,1954,216,408,30,38,246,446
4,49,1960,98.0,0.0588652528822422,0.0645670688975093,1954,1984,216,408,30,38,246,446
4,50,1988,99.4,0.03708779439330101,0.04291874300446938,1984,1999,216,408,30,38,246,446
4,51,2012,100.6,0.12093884497880936,0.1117797576123206,1831,2364,216,408,30,38,246,446
4,52,2048,102.4,0.11692547053098679,0.08462394374766918,2034,2364,216,408,30,38,246,446
4,53,2092,104.6,0.06160426139831543,0.04910872189170769,2085,2105,216,408,30,38,246,446
4,54,2211,110.55,0.04844430461525917,0.06398121225640988,2105,2364,216,408,30,38,246,446
4,55,2301,115.05,0.052666958421468735,0.04470147004409851,2254,2364,216,408,30,38,246,446
4,56,2309,115.45,0.04737530276179314,0.04325120233485012,2304,2364,216,408,30,38,246,446
4,57,2375,118.75,0.098517507314682,0.07486679305980873,2364,2396,216,408,30,38,246,446
4,58,2431,121.55,0.15007463097572327,0.14308779626980028,1831,2507,216,408,30,38,246,446
4,59,2552,127.6,0.13338637351989746,0.12986078514755334,2507,2565,216,408,30,38,246,446
4,60,2596,129.8,0.1642308086156845,0.14999734155194144,1831,2619,216,408,30,38,246,446
4,61,2653,132.65,0.21864835917949677,0.2546568630868169,1831,2674,216,408,30,38,246,446
4,62,2727,136.35,0.145719513297081,0.1705045899273025,2674,2776,216,408,30,38,246,446
4,63,2767,138.35,0.07390627264976501,0.050623726304101356,2763,2776,216,408,30,38,246,446
4,64,2787,139.35,0.034632064402103424,0.0431890644341916,2776,2792,216,408,30,38,246,446
4,65,2799,139.95,0.11696092784404755,0.14006950279521524,2776,3880,216,408,30,38,246,446
4,66,2849,142.45,0.07691808044910431,0.0589315703922242,2829,2933,216,408,30,38,246,446
4,67,2909,145.45,0.0609331913292408,0.04543068632659035,2903,2933,216,408,30,38,246,446
4,68,2958,147.9,0.05979251489043236,0.0684050634551218,2829,3021,216,408,30,38,246,446
4,69,3063,153.15,0.05786561965942383,0.043040608695624316,3021,3085,216,408,30,38,246,446
4,70,3102,155.1,0.09349139034748077,0.08903619372950494,2829,3208,216,408,30,38,246,446
4,71,3151,157.55,0.08333688229322433,0.05692726703693235,3131,3208,216,408,30,38,246,446
4,72,3180,159.0,0.08068263530731201,0.05650647142655857,3164,3208,216,408,30,38,246,446
4,73,3205,160.25,0.039674535393714905,0.04595504245467784,3191,3208,216,408,30,38,246,446
4,74,3237,161.85,0.09678488969802856,0.1220711121560274,2829,3880,216,408,30,38,246,446
4,75,3256,162.8,0.06504396349191666,0.06411017936643465,3246,3278,216,408,30,38,246,446
4,76,3304,165.2,0.042382411658763885,0.04322853681050527,3278,3325,216,408,30,38,246,446
4,77,3346,167.3,0.08381691575050354,0.09199792213530786,3278,3389,216,408,30,38,246,446
4,78,3379,168.95,0.056450046598911285,0.04337345103608342,3361,3389,216,408,30,38,246,446
4,79,3419,170.95,0.0491117462515831,0.061477684502009154,3389,3435,216,408,30,38,246,446
4,80,3493,174.65,0.05430544540286064,0.04663946549941286,3389,3508,216,408,30,38,246,446
4,81,3530,176.5,0.057071149349212646,0.055765303397953804,3389,3565,216,408,30,38,246,446
4,82,3618,180.9,0.05417852848768234,0.06682626439038591,3389,3708,216,408,30,38,246,446
4,83,3754,187.7,0.04759948328137398,0.044621291748657546,3708,3773,216,408,30,38,246,446
4,84,3812,190.6,0.08412529528141022,0.10085113531704765,3278,3880,216,408,30,38,246,446
4,85,3827,191.35,0.033400602638721466,0.05694428903329325,3822,3840,216,408,30,38,246,446
4,86,3875,193.75,0.06049525737762451,0.0876789560193009,3822,3880,216,408,30,38,246,446
4,87,3900,195.0,0.08335022628307343,0.10213173883948425,3880,3964,216,408,30,38,246,446
4,88,3987,199.35,0.08347640931606293,0.06398293765611278,3964,3998,216,408,30,38,246,446
5,1,16,0.8,0.06394919008016586,0.06319899465495796,5,189,534,437,39,24,573,461
5,2,85,4.25,0.08870390057563782,0.07091512959230362,38,95,534,437,39,24,573,461
5,3,154,7.7,0.07450642436742783,0.047783075906341135,95,158,534,437,39,24,573,461
5,4,163,8.15,0.10018935799598694,0.10213848115610205,38,189,534,437,39,24,573,461
5,5,197,9.85,0.051850900053977966,0.04641235038033498,189,200,534,437,39,24,573,461
5,6,210,10.5,0.07686780393123627,0.08524107785091364,189,754,534,437,39,24,573,461
5,7,253,12.65,0.08770351856946945,0.056228461227782564,228,307,534,437,39,24,573,461
5,8,277,13.85,0.08690480142831802,0.04772284108563357,265,307,534,437,39,24,573,461
5,9,347,17.35,0.06891563534736633,0.04626329610096876,307,375,534,437,39,24,573,461
5,10,422,21.1,0.0757429227232933,0.07526491570760066,307,754,534,437,39,24,573,461
5,11,491,24.55,0.056920137256383896,0.04686396020812299,475,499,534,437,39,24,573,461
5,12,514,25.7,0.05953792482614517,0.05769636538862812,475,606,534,437,39,24,573,461
5,13,534,26.7,0.0621834360063076,0.04785936406341569,531,606,534,437,39,24,573,461
5,14,566,28.3,0.06966505199670792,0.05109396745025732,556,606,534,437,39,24,573,461
5,15,583,29.15,0.04337963089346886,0.043336130200277184,578,606,534,437,39,24,573,461
5,16,620,31.0,0.05188393220305443,0.046881175683455435,606,636,534,437,39,24,573,461
5,17,719,35.95,0.06061801314353943,0.07023941308081914,475,754,534,437,39,24,573,461
5,18,736,36.8,0.0668964833021164,0.06836808887361419,729,754,534,437,39,24,573,461
5,19,758,37.9,0.07341350615024567,0.0689641020074532,754,761,534,437,39,24,573,461
5,20,770,38.5,0.09762261062860489,0.12029192905826075,189,774,534,437,39,24,573,461
5,21,778,38.9,0.13450148701667786,0.14373542320343685,189,783,534,437,39,24,573,461
5,22,789,39.45,0.12397177517414093,0.1498578992051891,189,804,534,437,39,24,573,461
5,23,821,41.05,0.09285087883472443,0.10643835059770088,804,1601,534,437,39,24,573,461
5,24,833,41.65,0.10642608255147934,0.09953144204578437,826,1323,534,437,39,24,573,461
5,25,842,42.1,0.08567611128091812,0.0676961406487418,837,854,534,437,39,24,573,461
5,26,859,42.95,0.08474258333444595,0.06608906874186941,854,907,534,437,39,24,573,461
5,27,880,44.0,0.0760534480214119,0.05543890358552642,863,907,534,437,39,24,573,461
5,28,913,45.65,0.0746544823050499,0.060461664974646875,854,926,534,437,39,24,573,461
5,29,951,47.55,0.07979032397270203,0.04552764051895253,854,956,534,437,39,24,573,461
5,30,966,48.3,0.0812135860323906,0.07882306102626666,854,1044,534,437,39,24,573,461
5,31,998,49.9,0.043727975338697433,0.04543566788432597,991,1018,534,437,39,24,573,461
5,32,1029,51.45,0.05146351829171181,0.06318898270678534,1018,1044,534,437,39,24,573,461
5,33,1074,53.7,0.08393127471208572,0.09428340942857477,854,1323,534,437,39,24,573,461
5,34,1193,59.65,0.06667669117450714,0.05676720895772082,1110,1217,534,437,39,24,573,461
5,35,1231,61.55,0.0812850147485733,0.05081546854273038,1217,1244,534,437,39,24,573,461
5,36,1258,62.9,0.08946634829044342,0.08590985319696366,1110,1323,534,437,39,24,573,461
5,37,1295,64.75,0.048998329788446426,0.058747823286341413,1276,1323,534,437,39,24,573,461
5,38,1356,67.8,0.07447445392608643,0.10506507861779672,1323,1601,534,437,39,24,573,461
5,39,1426,71.3,0.05465547740459442,0.04834783684011337,1376,1443,534,437,39,24,573,461
5,40,1459,72.95,0.07418300956487656,0.061768776354038865,1443,1469,534,437,39,24,573,461
5,41,1484,74.2,0.07314647734165192,0.07213239280177502,1443,1540,534,437,39,24,573,461
5,42,1535,76.75,0.05843178182840347,0.046032907646749194,1506,1540,534,437,39,24,573,461
5,43,1567,78.35,0.06295032054185867,0.05723193256064063,1540,1571,534,437,39,24,573,461
5,44,1574,78.7,0.05706004425883293,0.041526659346806785,1571,1577,534,437,39,24,573,461
5,45,1582,79.1,0.07631802558898926,0.06238259878315501,1443,1588,534,437,39,24,573,461
5,46,1594,79.7,0.0865623876452446,0.09992049626174149,1443,1601,534,437,39,24,573,461
5,47,1632,81.6,0.0836072787642479,0.10254411426110278,804,1648,534,437,39,24,573,461
5,48,1658,82.9,0.05792590603232384,0.04472551513002451,1648,1679,534,437,39,24,573,461
5,49,1705,85.25,0.08724226802587509,0.12626596681514587,804,1726,534,437,39,24,573,461
5,50,1719,85.95,0.05301941558718681,0.06092849225316001,1711,1726,534,437,39,24,573,461
5,51,1764,88.2,0.10285449028015137,0.0868394688705459,1726,1800,534,437,39,24,573,461
5,52,1795,89.75,0.06063161790370941,0.043426643577844065,1792,1800,534,437,39,24,573,461
5,53,1805,90.25,0.11693177372217178,0.11826011149636058,804,1809,534,437,39,24,573,461
5,54,1816,90.8,0.1532248854637146,0.19118741883892626,804,1832,534,437,39,24,573,461
5,55,1840,92.0,0.04883570224046707,0.048325248466920906,1832,1846,534,437,39,24,573,461
5,56,1851,92.55,0.0682675689458847,0.04158559254670545,1832,1854,534,437,39,24,573,461
5,57,1860,93.0,0.11507750302553177,0.1329215048241905,1832,2398,534,437,39,24,573,461
5,58,1905,95.25,0.07300064712762833,0.06624015552316137,1891,1920,534,437,39,24,573,461
5,59,1930,96.5,0.12772463262081146,0.1192660567228552,1920,2398,534,437,39,24,573,461
5,60,1949,97.45,0.08954700082540512,0.05812766557185309,1939,1970,534,437,39,24,573,461
5,61,1960,98.0,0.04325370863080025,0.04218423060293172,1954,1970,534,437,39,24,573,461
5,62,1980,99.0,0.09217837452888489,0.08852752462631318,1970,1998,534,437,39,24,573,461
5,63,2003,100.15,0.06859605759382248,0.07288457367502559,1998,2037,534,437,39,24,573,461
5,64,2047,102.35,0.08967985957860947,0.10090274818813205,1998,2398,534,437,39,24,573,461
5,65,2076,103.8,0.08801792562007904,0.045749464108146336,2052,2121,534,437,39,24,573,461
5,66,2155,107.75,0.05455108731985092,0.05937916672798001,2121,2221,534,437,39,24,573,461
5,67,2193,109.65,0.04136160761117935,0.047057401816604234,2178,2221,534,437,39,24,573,461
5,68,2227,111.35,0.030215943232178688,0.04142056029865603,2221,2253,534,437,39,24,573,461
5,69,2275,113.75,0.07330388575792313,0.07099220334977344,2121,2398,534,437,39,24,573,461
5,70,2378,118.9,0.09844616055488586,0.08871673790921346,2364,2398,534,437,39,24,573,461
5,71,2433,121.65,0.17334608733654022,0.18591065391731204,1832,2513,534,437,39,24,573,461
5,72,2529,126.45,0.15419381856918335,0.15702208133064705,2513,2569,534,437,39,24,573,461
5,73,2589,129.45,0.22897577285766602,0.26761718964088166,1832,2610,534,437,39,24,573,461
5,74,2654,132.7,0.21044889092445374,0.23509624820134184,2610,3881,534,437,39,24,573,461
5,75,2708,135.4,0.09135650843381882,0.08474553996325031,2674,2735,534,437,39,24,573,461
5,76,2767,138.35,0.07623246312141418,0.0969550051678583,2674,2775,534,437,39,24,573,461
5,77,2799,139.95,0.057047441601753235,0.07473981266484972,2775,2810,534,437,39,24,573,461
5,78,2820,141.0,0.05374252796173096,0.047792811072373376,2810,2829,534,437,39,24,573,461
5,79,2833,141.65,0.06470230221748352,0.07565576788286077,2775,2875,534,437,39,24,573,461
5,80,2849,142.45,0.06874241679906845,0.06776509928331514,2842,2875,534,437,39,24,573,461
5,81,2885,144.25,0.04430385306477547,0.042472126594161635,2875,2897,534,437,39,24,573,461
5,82,2908,145.4,0.06604095548391342,0.048804965755912394,2875,2933,534,437,39,24,573,461
5,83,2951,147.55,0.07139405608177185,0.08057596325203358,2775,3009,534,437,39,24,573,461
5,84,2981,149.05,0.03484657406806946,0.04126714732828054,2972,3009,534,437,39,24,573,461
5,85,3063,153.15,0.11088285595178604,0.10048390497149592,2674,3191,534,437,39,24,573,461
5,86,3181,159.05,0.06013759970664978,0.06885837220004618,3112,3191,534,437,39,24,573,461
5,87,3212,160.6,0.08578357100486755,0.05304404534461483,3191,3219,534,437,39,24,573,461
5,88,3267,163.35,0.09715907275676727,0.12740135261103558,2674,3881,534,437,39,24,573,461
5,89,3305,165.25,0.032885923981666565,0.04863026173276605,3284,3325,534,437,39,24,573,461
5,90,3320,166.0,0.03558767959475517,0.042048063038240185,3311,3325,534,437,39,24,573,461
5,91,3338,166.9,0.09080196917057037,0.09963563857086749,3325,3881,534,437,39,24,573,461
5,92,3346,167.3,0.05919588357210159,0.05182801739487487,3343,3349,534,437,39,24,573,461
5,93,3367,168.35,0.03501571714878082,0.043439314231643086,3349,3373,534,437,39,24,573,461
5,94,3379,168.95,0.07597365975379944,0.07799147254277222,3349,3435,534,437,39,24,573,461
5,95,3410,170.5,0.056927572935819626,0.05823881068058573,3389,3435,534,437,39,24,573,461
5,96,3494,174.7,0.07139397412538528,0.0571406688071829,3435,3509,534,437,39,24,573,461
5,97,3529,176.45,0.0835823118686676,0.09884903363770262,3435,3881,534,437,39,24,573,461
5,98,3595,179.75,0.0527433417737484,0.04801849027881978,3565,3602,534,437,39,24,573,461
5,99,3644,182.2,0.04502017796039581,0.06411272659728876,3565,3684,534,437,39,24,573,461
5,100,3660,183.0,0.048268795013427734,0.041476094183804255,3654,3684,534,437,39,24,573,461
5,101,3718,185.9,0.055292289704084396,0.04468736741060199,3684,3736,534,437,39,24,573,461
5,102,3752,187.6,0.05519392341375351,0.08206861023555008,3565,3881,534,437,39,24,573,461
5,103,3785,189.25,0.057641733437776566,0.048246563260115505,3761,3821,534,437,39,24,573,461
5,104,3832,191.6,0.05664428323507309,0.06669154643715959,3821,3841,534,437,39,24,573,461
5,105,3875,193.75,0.075202077627182,0.07278471017825161,3841,3881,534,437,39,24,573,461
5,106,3901,195.05,0.10183703899383545,0.11290759279019144,3881,3999,534,437,39,24,573,461
5,107,3923,196.15,0.08828962594270706,0.05108528424887116,3913,3999,534,437,39,24,573,461
5,108,3981,199.05,0.09067094326019287,0.061501321497790896,3963,3999,534,437,39,24,573,461
5,109,4015,200.75,0.10187747329473495,0.08406804341236507,3881,4044,534,437,39,24,573,461
6,1,19,0.95,0.10892269760370255,0.10153166837891177,4,784,598,364,29,70,627,434
6,2,62,3.1,0.07583890110254288,0.06356906395148443,39,180,598,364,29,70,627,434
6,3,164,8.2,0.07164058089256287,0.06909825038216638,102,180,598,364,29,70,627,434
6,4,185,9.25,0.05074913427233696,0.04345810046200405,180,193,598,364,29,70,627,434
6,5,211,10.55,0.09217856824398041,0.08498911519140555,180,707,598,364,29,70,627,434
6,6,254,12.7,0.05342155322432518,0.050483805089449385,219,289,598,364,29,70,627,434
6,7,298,14.9,0.043792448937892914,0.037673705008269665,289,310,598,364,29,70,627,434
6,8,415,20.75,0.04183163866400719,0.040300690885941376,289,436,598,364,29,70,627,434
6,9,471,23.55,0.061205651611089706,0.06001219482491652,219,707,598,364,29,70,627,434
6,10,553,27.65,0.043099336326122284,0.038810429315448855,485,578,598,364,29,70,627,434
6,11,583,29.15,0.05106870457530022,0.05309665669558382,485,707,598,364,29,70,627,434
6,12,628,31.4,0.03802911192178726,0.040115423212573456,603,707,598,364,29,70,627,434
6,13,722,36.1,0.046894557774066925,0.037614912517793544,707,728,598,364,29,70,627,434
6,14,743,37.15,0.08665268123149872,0.05919507759228175,707,746,598,364,29,70,627,434
6,15,758,37.9,0.08153749257326126,0.07346472434270107,707,761,598,364,29,70,627,434
6,16,763,38.15,0.06020696461200714,0.0402359473057515,761,766,598,364,29,70,627,434
6,17,770,38.5,0.09393303841352463,0.09766371382299716,180,784,598,364,29,70,627,434
6,18,778,38.9,0.114435113966465,0.09807472182766414,774,784,598,364,29,70,627,434
6,19,790,39.5,0.1396532505750656,0.18146310242631897,784,805,598,364,29,70,627,434
6,20,821,41.05,0.1000579297542572,0.12019520289478555,805,1709,598,364,29,70,627,434
6,21,833,41.65,0.09790375828742981,0.10300759923278735,827,907,598,364,29,70,627,434
6,22,869,43.45,0.07262075692415237,0.05475692747297489,837,907,598,364,29,70,627,434
6,23,938,46.9,0.10577908158302307,0.048934250152479174,907,946,598,364,29,70,627,434
6,24,998,49.9,0.1089257076382637,0.11266435305926857,827,1709,598,364,29,70,627,434
6,25,1035,51.75,0.04216896370053291,0.04453077164590553,1013,1048,598,364,29,70,627,434
6,26,1070,53.5,0.06031692400574684,0.06301010471984415,1013,1212,598,364,29,70,627,434
6,27,1193,59.65,0.0614280141890049,0.04764675334796764,1097,1212,598,364,29,70,627,434
6,28,1232,61.6,0.055786702781915665,0.05265709390203641,1013,1253,598,364,29,70,627,434
6,29,1258,62.9,0.11988408863544464,0.10060643997287878,1013,1709,598,364,29,70,627,434
6,30,1370,68.5,0.06860987097024918,0.06789831112109607,1277,1557,598,364,29,70,627,434
6,31,1434,71.7,0.042893312871456146,0.03687123565510324,1417,1444,598,364,29,70,627,434
6,32,1462,73.1,0.03868814557790756,0.04601326888805094,1444,1475,598,364,29,70,627,434
6,33,1483,74.15,0.04394138604402542,0.060074945453200815,1444,1557,598,364,29,70,627,434
6,34,1566,78.3,0.04312014952301979,0.0500021926986668,1557,1570,598,364,29,70,627,434
6,35,1583,79.15,0.054604798555374146,0.051633351966022124,1557,1599,598,364,29,70,627,434
6,36,1615,80.75,0.07384343445301056,0.08347969331082153,1277,1709,598,364,29,70,627,434
6,37,1682,84.1,0.04117407277226448,0.0425099298591588,1669,1709,598,364,29,70,627,434
6,38,1720,86.0,0.048757586628198624,0.06320983868830568,1709,1729,598,364,29,70,627,434
6,39,1736,86.8,0.07717406004667282,0.04205153306385093,1709,1768,598,364,29,70,627,434
6,40,1784,89.2,0.09341007471084595,0.08947708336291861,1709,1800,598,364,29,70,627,434
6,41,1805,90.25,0.11454605311155319,0.13236755922590168,805,1809,598,364,29,70,627,434
6,42,1816,90.8,0.15522386133670807,0.1938120682904288,805,1831,598,364,29,70,627,434
6,43,1841,92.05,0.05182260647416115,0.03805280360188377,1831,1847,598,364,29,70,627,434
6,44,1850,92.5,0.06005238741636276,0.05305037539101638,1831,1854,598,364,29,70,627,434
6,45,1860,93.0,0.12791931629180908,0.15224062648760373,1831,1994,598,364,29,70,627,434
6,46,1879,93.95,0.10483577847480774,0.05127945633459476,1866,1918,598,364,29,70,627,434
6,47,1905,95.25,0.07726195454597473,0.04436774095100245,1890,1918,598,364,29,70,627,434
6,48,1930,96.5,0.11430410295724869,0.10732295073484877,1918,1994,598,364,29,70,627,434
6,49,1945,97.25,0.05474449694156647,0.0456326348829746,1940,1994,598,364,29,70,627,434
6,50,1960,98.0,0.047251585870981216,0.046716284855409185,1955,1994,598,364,29,70,627,434
6,51,1974,98.7,0.026419203728437424,0.03833978909787207,1970,1994,598,364,29,70,627,434
6,52,2003,100.15,0.17297136783599854,0.17815203538510888,1831,2566,598,364,29,70,627,434
6,53,2074,103.7,0.12860803306102753,0.08058857946969175,2034,2357,598,364,29,70,627,434
6,54,2211,110.55,0.04289337247610092,0.06822849823787122,2106,2357,598,364,29,70,627,434
6,55,2292,114.6,0.042743898928165436,0.04140110107458817,2220,2357,598,364,29,70,627,434
6,56,2310,115.5,0.040457241237163544,0.04053015194101503,2305,2357,598,364,29,70,627,434
6,57,2375,118.75,0.0897475928068161,0.0812077908355502,2357,2396,598,364,29,70,627,434
6,58,2431,121.55,0.14967003464698792,0.1315640646624276,2357,2566,598,364,29,70,627,434
6,59,2552,127.6,0.159509539604187,0.1447554600605067,2512,2566,598,364,29,70,627,434
6,60,2589,129.45,0.19673213362693787,0.18781294626225953,1831,2609,598,364,29,70,627,434
6,61,2624,131.2,0.06028078868985176,0.04015793184085565,2609,2633,598,364,29,70,627,434
6,62,2653,132.65,0.14137189090251923,0.13930027221162905,2609,2699,598,364,29,70,627,434
6,63,2683,134.15,0.08303806185722351,0.07688969608123541,2668,2699,598,364,29,70,627,434
6,64,2727,136.35,0.057378869503736496,0.054089971843887225,2699,2736,598,364,29,70,627,434
6,65,2748,137.4,0.0900423601269722,0.10279400736305903,2699,3283,598,364,29,70,627,434
6,66,2767,138.35,0.07699093967676163,0.050621544777565274,2763,2792,598,364,29,70,627,434
6,67,2799,139.95,0.04516799747943878,0.055581600148454514,2792,2829,598,364,29,70,627,434
6,68,2820,141.0,0.035627581179142,0.04883372590913609,2809,2829,598,364,29,70,627,434
6,69,2833,141.65,0.04740143567323685,0.04236803863705045,2829,2842,598,364,29,70,627,434
6,70,2871,143.55,0.059745606034994125,0.03880885172193728,2792,2898,598,364,29,70,627,434
6,71,2909,145.45,0.06484607607126236,0.07755166103737705,2792,3283,598,364,29,70,627,434
6,72,2981,149.05,0.03945419192314148,0.04678069487756658,2947,2994,598,364,29,70,627,434
6,73,3062,153.1,0.04071587324142456,0.049776821023304996,2994,3189,598,364,29,70,627,434
6,74,3147,157.35,0.057154107838869095,0.039266831682254734,3085,3189,598,364,29,70,627,434
6,75,3205,160.25,0.04531469941139221,0.036819475045621594,3189,3208,598,364,29,70,627,434
6,76,3252,162.6,0.06710947304964066,0.07100460765732239,3189,3283,598,364,29,70,627,434
6,77,3315,165.75,0.04480286315083504,0.04654424914094956,3283,3329,598,364,29,70,627,434
6,78,3346,167.3,0.0657297819852829,0.08118164682285185,3283,3841,598,364,29,70,627,434
6,79,3379,168.95,0.05620897561311722,0.05093780308679784,3356,3841,598,364,29,70,627,434
6,80,3418,170.9,0.043622251600027084,0.045620516743766396,3389,3435,598,364,29,70,627,434
6,81,3482,174.1,0.056384578347206116,0.05246436178617479,3389,3566,598,364,29,70,627,434
6,82,3548,177.4,0.05063274875283241,0.05021923330161775,3526,3566,598,364,29,70,627,434
6,83,3595,179.75,0.03802849352359772,0.04309583961982599,3566,3603,598,364,29,70,627,434
6,84,3633,181.65,0.03689076751470566,0.04980380154821664,3566,3675,598,364,29,70,627,434
6,85,3688,184.4,0.049835484474897385,0.04212702580903451,3675,3708,598,364,29,70,627,434
6,86,3776,188.8,0.058356259018182755,0.05801219681319812,3566,3841,598,364,29,70,627,434
6,87,3806,190.3,0.04833216592669487,0.04228673493230396,3796,3841,598,364,29,70,627,434
6,88,3819,190.95,0.04265768826007843,0.035919878997275764,3816,3841,598,364,29,70,627,434
6,89,3829,191.45,0.020752662792801857,0.05431779126966483,3822,3841,598,364,29,70,627,434
6,90,3876,193.8,0.06714870780706406,0.0756235007983377,3283,3890,598,364,29,70,627,434
6,91,3901,195.05,0.08246365189552307,0.09829980224288419,3283,3998,598,364,29,70,627,434
6,92,3920,196.0,0.06208321452140808,0.041490112107466774,3913,3998,598,364,29,70,627,434
6,93,3982,199.1,0.05214160680770874,0.05699624450129351,3962,3998,598,364,29,70,627,434
6,94,4015,200.75,0.06344617158174515,0.03984813637063915,3998,4040,598,364,29,70,627,434
7,1,16,0.8,0.08300520479679108,0.08601583293522316,5,784,13,324,23,69,36,393
7,2,85,4.25,0.08342717587947845,0.0698106738926844,38,99,13,324,23,69,36,393
7,3,160,8.0,0.09818796068429947,0.07936252525973211,99,188,13,324,23,69,36,393
7,4,211,10.55,0.08649876713752747,0.08029992370151434,188,309,13,324,23,69,36,393
7,5,254,12.7,0.05519475042819977,0.04370411217033866,228,289,13,324,23,69,36,393
7,6,299,14.95,0.07197589427232742,0.05521295328995289,228,309,13,324,23,69,36,393
7,7,346,17.3,0.05606745555996895,0.04906667535655983,309,397,13,324,23,69,36,393
7,8,471,23.55,0.06474413722753525,0.05830586103394092,309,636,13,324,23,69,36,393
7,9,552,27.6,0.045799948275089264,0.04755066688145086,485,636,13,324,23,69,36,393
7,10,583,29.15,0.0417218953371048,0.04277534143781388,577,603,13,324,23,69,36,393
7,11,628,31.4,0.04054003953933716,0.04697784120415234,577,636,13,324,23,69,36,393
7,12,731,36.55,0.06994214653968811,0.0615048997211962,309,766,13,324,23,69,36,393
7,13,758,37.9,0.06770914047956467,0.046468492625743305,754,766,13,324,23,69,36,393
7,14,770,38.5,0.09396786987781525,0.11098575221412238,188,784,13,324,23,69,36,393
7,15,778,38.9,0.1031961515545845,0.09697933203076793,774,784,13,324,23,69,36,393
7,16,789,39.45,0.11721671372652054,0.16513613389062703,784,907,13,324,23,69,36,393
7,17,821,41.05,0.08534291386604309,0.1401948996004333,805,907,13,324,23,69,36,393
7,18,833,41.65,0.0892849713563919,0.10303492226984533,827,907,13,324,23,69,36,393
7,19,979,48.95,0.23473237454891205,0.04133055395341867,907,986,13,324,23,69,36,393
7,20,998,49.9,0.27681422233581543,0.25511755667684854,784,1998,13,324,23,69,36,393
7,21,1074,53.7,0.0652645081281662,0.06441349835895924,1014,1158,13,324,23,69,36,393
7,22,1193,59.65,0.06487695127725601,0.055272035946757975,1158,1212,13,324,23,69,36,393
7,23,1231,61.55,0.10851693153381348,0.051069250457192024,1014,1253,13,324,23,69,36,393
7,24,1258,62.9,0.09709011763334274,0.08644373778845905,1014,1270,13,324,23,69,36,393
7,25,1352,67.6,0.08044226467609406,0.07602542046455343,1270,1526,13,324,23,69,36,393
7,26,1408,70.4,0.04888167604804039,0.050057771161641736,1375,1417,13,324,23,69,36,393
7,27,1423,71.15,0.06592968851327896,0.06812405454986739,1417,1526,13,324,23,69,36,393
7,28,1459,72.95,0.06892969459295273,0.05213031418762262,1450,1526,13,324,23,69,36,393
7,29,1484,74.2,0.061014700680971146,0.0492649293143394,1470,1526,13,324,23,69,36,393
7,30,1554,77.7,0.07358573377132416,0.06558606001899117,1526,1570,13,324,23,69,36,393
7,31,1636,81.8,0.09004303067922592,0.12496912247907525,1014,1647,13,324,23,69,36,393
7,32,1658,82.9,0.08000706881284714,0.07352366962267354,1647,1709,13,324,23,69,36,393
7,33,1667,83.35,0.05239721015095711,0.04534315081510673,1664,1678,13,324,23,69,36,393
7,34,1704,85.2,0.05934352055191994,0.05650408461404488,1678,1709,13,324,23,69,36,393
7,35,1720,86.0,0.046990133821964264,0.0423690887296027,1709,1729,13,324,23,69,36,393
7,36,1739,86.95,0.07733602076768875,0.10222984115513133,1647,1800,13,324,23,69,36,393
7,37,1784,89.2,0.07528592646121979,0.07529615282521093,1774,1800,13,324,23,69,36,393
7,38,1805,90.25,0.10699382424354553,0.10926262787934336,1014,1809,13,324,23,69,36,393
7,39,1816,90.8,0.14904645085334778,0.22634962336868794,1014,1998,13,324,23,69,36,393
7,40,1841,92.05,0.06791209429502487,0.06346247915628364,1831,1854,13,324,23,69,36,393
7,41,1850,92.5,0.06043706834316254,0.04692910104996791,1847,1854,13,324,23,69,36,393
7,42,1860,93.0,0.11630736291408539,0.19273087652651727,1831,1998,13,324,23,69,36,393
7,43,1879,93.95,0.11937617510557175,0.05776005310915436,1867,1998,13,324,23,69,36,393
7,44,1905,95.25,0.10368314385414124,0.05293064343431198,1890,1919,13,324,23,69,36,393
7,45,1930,96.5,0.1110219731926918,0.09913613878846579,1919,1998,13,324,23,69,36,393
7,46,2002,100.1,0.270035058259964,0.22402322406819453,1998,2085,13,324,23,69,36,393
