time_s,ROI_raw_1,ROI_raw_2,ROI_raw_3,ROI_raw_4,ROI_raw_5,ROI_raw_6,ROI_raw_7,ROI_raw_8,ROI_raw_9,ROI_raw_10
15.35,27641.02734375,11995.712890625,5434.00146484375,9947.201171875,13297.455078125,7208.666015625,4099.35498046875,5791.40673828125,4105.36767578125,5237.06884765625
15.4,27906.232421875,12259.8486328125,5458.45849609375,9998.0849609375,13654.126953125,7247.19970703125,4131.13525390625,5795.15185546875,4135.61474609375,5275.6162109375
15.45,27407.220703125,11935.2744140625,5329.638671875,9784.5,13505.2060546875,7177.63818359375,4055.818603515625,5713.0810546875,4019.031005859375,5220.08642578125
15.5,27597.72265625,12000.9697265625,5429.16064453125,9868.271484375,13645.3681640625,7181.7646484375,4092.451171875,5782.45263671875,4093.094482421875,5226.03271484375
15.55,27786.306640625,12015.0712890625,5355.69091796875,9921.7880859375,13581.3876953125,7230.6689453125,4149.9560546875,5813.775390625,4093.29931640625,5295.9775390625
15.6,28082.81640625,12126.61328125,5492.87744140625,10053.3232421875,13664.4462890625,7336.19677734375,4157.72021484375,5882.79150390625,4167.75537109375,5299.89990234375
15.65,27661.55859375,11920.6796875,5426.09716796875,9771.4892578125,13564.77734375,7262.96728515625,4082.919921875,5840.8828125,4104.7265625,5285.18896484375
15.7,27812.05859375,12067.12109375,5433.15478515625,9790.255859375,13898.5029296875,7285.70703125,4128.82421875,5839.7763671875,4134.96630859375,5330.73876953125
15.75,28282.98046875,12384.744140625,5539.85791015625,9962.095703125,14074.26171875,7424.7861328125,4163.62841796875,5956.81494140625,4169.5986328125,5356.68505859375
15.8,28370.681640625,12456.68359375,5585.4990234375,10143.615234375,14116.3076171875,7442.94482421875,4243.9775390625,5922.01513671875,4231.982421875,5411.36865234375
15.85,28426.576171875,12463.595703125,5632.66796875,10116.306640625,14137.572265625,7420.19677734375,4283.56689453125,5950.283203125,4227.29541015625,5390.544921875
15.9,28231.28125,12326.4599609375,5468.27880859375,9981.6357421875,14092.5361328125,7438.95947265625,4217.37109375,5903.95361328125,4198.064453125,5396.00634765625
15.95,28161.48828125,12291.1767578125,5524.08447265625,10100.3740234375,13866.5419921875,7416.3818359375,4204.60595703125,5920.67822265625,4205.337890625,5387.3310546875
16.0,27974.83203125,12186.365234375,5453.6181640625,10068.16796875,13581.5087890625,7331.5107421875,4200.99609375,5856.052734375,4120.44970703125,5334.19482421875
16.05,28427.94140625,12344.1142578125,5539.2373046875,10224.25,13804.013671875,7445.03564453125,4279.5068359375,5914.4111328125,4219.96533203125,5454.32861328125
16.1,28335.53125,12337.7109375,5484.8115234375,10208.1708984375,13887.2578125,7408.5009765625,4299.80859375,5969.861328125,4216.62255859375,5442.91748046875
16.15,28180.69140625,12321.0625,5502.51708984375,10089.1416015625,13859.1484375,7394.1103515625,4215.67626953125,5927.1435546875,4196.740234375,5342.02490234375
16.2,28207.826171875,12192.2421875,5433.72314453125,10121.3798828125,13800.51171875,7370.994140625,4202.240234375,5915.2763671875,4193.4287109375,5329.4013671875
16.25,28228.37890625,12186.849609375,5462.47021484375,10100.853515625,13621.77734375,7329.25634765625,4226.4189453125,5938.474609375,4172.8955078125,5272.1201171875
16.3,28247.96484375,12279.4296875,5405.36083984375,10218.1240234375,13925.7490234375,7391.203125,4261.34130859375,5965.4462890625,4205.34033203125,5317.40234375
16.35,28732.146484375,12327.775390625,5489.681640625,10300.2138671875,14048.283203125,7481.2021484375,4271.1064453125,5993.49267578125,4268.9912109375,5433.0810546875
16.4,28697.873046875,12363.0537109375,5510.25146484375,10283.1064453125,14070.9208984375,7484.6884765625,4321.61572265625,6057.59912109375,4211.76904296875,5391.18017578125
16.45,28670.26953125,12238.6162109375,5496.9990234375,10371.0009765625,14189.5654296875,7536.1201171875,4270.765625,6007.1708984375,4276.396484375,5408.11767578125
16.5,28518.51171875,12136.25390625,5395.4619140625,10269.0009765625,13998.056640625,7467.0107421875,4220.9677734375,5982.91015625,4213.28955078125,5387.20361328125
16.55,28680.212890625,12299.8720703125,5518.03955078125,10468.8828125,14095.7568359375,7505.76611328125,4242.44091796875,6014.25830078125,4275.05322265625,5425.70263671875
16.6,28683.466796875,12318.7333984375,5496.52685546875,10427.5234375,13951.669921875,7441.712890625,4256.78515625,5990.7216796875,4267.64208984375,5325.46728515625
16.65,28427.109375,12332.779296875,5378.2255859375,10304.7998046875,13942.935546875,7370.9501953125,4218.2861328125,5975.3017578125,4241.98876953125,5296.427734375
16.7,28624.916015625,12249.0546875,5547.82666015625,10453.62890625,13919.294921875,7425.462890625,4294.70068359375,5980.87646484375,4268.9951171875,5385.75732421875
16.75,28395.1875,12252.275390625,5552.84619140625,10351.0107421875,13839.59765625,7342.650390625,4276.45361328125,5939.42626953125,4223.97021484375,5330.00634765625
16.8,28622.517578125,12265.5078125,5524.01416015625,10445.58203125,13907.708984375,7418.25830078125,4261.91748046875,5928.724609375,4258.8955078125,5390.47509765625
16.85,28660.892578125,12286.8828125,5591.2568359375,10553.4267578125,13854.458984375,7405.1728515625,4265.6640625,5962.24072265625,4279.7587890625,5303.10888671875
16.9,28827.7890625,12391.708984375,5664.7998046875,10607.435546875,14003.375,7494.4560546875,4301.03515625,6023.46142578125,4236.05859375,5410.18896484375
16.95,28599.376953125,12242.1015625,5638.84521484375,10390.439453125,13980.603515625,7440.68603515625,4247.89599609375,5970.4189453125,4270.34765625,5415.56982421875
17.0,28559.46875,12278.8603515625,5636.1171875,10474.0283203125,13898.474609375,7424.11181640625,4248.58056640625,5970.4658203125,4206.388671875,5424.27392578125
17.05,28073.18359375,12119.2802734375,5523.6376953125,10207.8408203125,13712.8408203125,7334.224609375,4174.01806640625,5885.61328125,4192.767578125,5316.076171875
17.1,28620.4375,12347.09765625,5536.87158203125,10351.943359375,14002.56640625,7450.7841796875,4262.95068359375,5969.3603515625,4230.6162109375,5389.81982421875
17.15,28326.880859375,12159.9453125,5505.22119140625,10264.2900390625,13851.083984375,7390.02294921875,4245.66162109375,5877.44921875,4229.306640625,5300.576171875
17.2,28331.32421875,12212.771484375,5527.8984375,10355.68359375,13985.4228515625,7415.94580078125,4256.1513671875,5887.244140625,4247.31787109375,5369.75
17.25,28803.56640625,12289.8095703125,5662.97119140625,10542.27734375,14118.2861328125,7538.01513671875,4358.49169921875,5991.96142578125,4312.70068359375,5488.68017578125
17.3,28520.408203125,12196.3310546875,5587.1328125,10450.8076171875,14226.5068359375,7474.75830078125,4322.70556640625,5965.54248046875,4230.61865234375,5400.65625
17.35,28772.841796875,12445.4072265625,5671.23974609375,10610.271484375,14381.3798828125,7510.826171875,4345.806640625,5993.62060546875,4260.47802734375,5445.0
17.4,28727.9140625,12446.41796875,5652.84228515625,10724.2841796875,14273.4267578125,7533.9462890625,4264.2216796875,5985.8837890625,4308.63623046875,5436.80615234375
17.45,28549.87890625,12313.744140625,5552.4267578125,10689.74609375,14017.609375,7446.79833984375,4206.2392578125,5996.1982421875,4265.62353515625,5355.9560546875
17.5,28242.1015625,12117.9794921875,5519.28125,10636.1357421875,13713.3447265625,7354.33544921875,4268.00048828125,5997.59423828125,4229.97412109375,5383.125
17.55,27972.103515625,12188.8359375,5457.513671875,10397.6669921875,14044.716796875,7291.71533203125,4171.6982421875,5909.34814453125,4178.86328125,5297.4423828125
17.6,28468.859375,12354.6171875,5588.08203125,10454.1689453125,14312.7353515625,7430.5390625,4279.67724609375,5990.18310546875,4246.80126953125,5336.3037109375
17.65,28642.78125,12423.8203125,5662.05078125,10488.580078125,14292.123046875,7499.28076171875,4338.54638671875,6016.8310546875,4304.5615234375,5351.49365234375
17.7,28183.00390625,12171.291015625,5679.0078125,10135.6279296875,14095.6279296875,7402.99853515625,4232.13232421875,5906.26806640625,4211.96142578125,5248.111328125
17.75,28426.904296875,12313.3037109375,5696.51416015625,10212.337890625,14107.333984375,7478.7421875,4260.5380859375,5976.4736328125,4249.4697265625,5333.5986328125
17.8,28418.525390625,12309.259765625,5703.82666015625,10287.3662109375,14059.908203125,7468.904296875,4256.08447265625,5978.7216796875,4232.65966796875,5374.9248046875
17.85,28142.5703125,12122.9267578125,5634.03564453125,10122.458984375,13995.12109375,7414.1103515625,4230.435546875,5954.64990234375,4189.94921875,5336.1376953125
17.9,28584.4140625,12234.5849609375,5683.7080078125,10354.44140625,14052.376953125,7519.9697265625,4282.119140625,5997.48876953125,4268.61376953125,5396.53857421875
17.95,28254.23828125,12166.4140625,5641.1435546875,10314.4296875,14008.998046875,7401.423828125,4242.10986328125,5903.53759765625,4221.9091796875,5292.24365234375
18.0,28363.2109375,12145.5390625,5584.8486328125,10351.5166015625,14151.296875,7428.37890625,4266.0166015625,6001.75927734375,4271.68310546875,5362.72998046875
18.05,28621.17578125,12306.38671875,5596.10791015625,10540.8408203125,14101.359375,7469.69384765625,4346.1044921875,6004.6728515625,4299.13916015625,5296.21142578125
18.1,28145.98828125,12148.6005859375,5574.1611328125,10389.5908203125,13953.8212890625,7358.25244140625,4263.94189453125,5911.70654296875,4241.98876953125,5336.7861328125
18.15,28551.5859375,12352.0537109375,5690.64453125,10665.380859375,14552.8955078125,7557.38818359375,4292.4345703125,6006.8837890625,4240.80859375,5380.84130859375
18.2,28287.48828125,12081.3544921875,5643.88330078125,10646.9873046875,14329.5078125,7480.32568359375,4225.04150390625,5908.51416015625,4184.21240234375,5340.36865234375
18.25,28453.85546875,12298.3544921875,5749.68310546875,10852.697265625,14239.0537109375,7440.65576171875,4301.39013671875,5900.77734375,4239.4482421875,5391.76513671875
18.3,28760.060546875,12375.7958984375,5691.33349609375,11039.869140625,14340.345703125,7485.134765625,4309.2734375,6009.32470703125,4182.76171875,5472.66357421875
18.35,28310.62109375,12111.2001953125,5654.87255859375,10937.2490234375,14122.3134765625,7409.14404296875,4254.40380859375,5985.77734375,4172.12548828125,5318.01611328125
18.4,28461.96875,12310.40234375,5769.04150390625,10924.0859375,14212.740234375,7435.23388671875,4279.69921875,6037.8310546875,4303.20849609375,5399.2724609375
18.45,28095.486328125,12026.171875,5728.9013671875,10660.12890625,14004.33984375,7397.44091796875,4224.0068359375,5884.51806640625,4238.66357421875,5410.00634765625
18.5,28236.275390625,12176.87109375,5735.8671875,10728.2373046875,13915.8154296875,7422.2255859375,4231.193359375,5921.060546875,4266.30078125,5324.0712890625
18.55,28639.72265625,12396.5009765625,5851.89208984375,10907.9853515625,14319.109375,7519.26513671875,4338.09619140625,5987.04443359375,4326.4072265625,5471.97021484375
18.6,28585.57421875,12451.1865234375,5844.4365234375,10860.6123046875,14376.1728515625,7526.6181640625,4296.083984375,6021.04248046875,4292.8671875,5421.7763671875
18.65,28629.798828125,12476.5244140625,5795.13330078125,10914.2880859375,14164.421875,7530.9658203125,4315.52197265625,6043.3359375,4192.9541015625,5502.99267578125
18.7,28281.98828125,12162.9736328125,5748.22216796875,10791.890625,13820.328125,7396.31884765625,4258.84375,5838.8271484375,4201.76904296875,5411.455078125
18.75,28282.361328125,12136.12109375,5670.423828125,10763.5029296875,13875.267578125,7389.92919921875,4230.83740234375,5878.87353515625,4053.7626953125,5433.06640625
18.8,28503.244140625,12244.6484375,5744.587890625,10687.94140625,14068.6708984375,7479.6376953125,4235.31494140625,6037.8310546875,4131.60888671875,5459.33984375
18.85,28683.314453125,12314.4833984375,5738.89111328125,10732.62109375,14311.4794921875,7555.67919921875,4286.75341796875,6001.4951171875,4203.97900390625,5454.78271484375
18.9,28232.662109375,12144.5263671875,5651.68310546875,10498.8037109375,13979.427734375,7407.0634765625,4204.2041015625,5941.93408203125,4217.150390625,5384.40478515625
18.95,28424.490234375,12326.4609375,5643.13525390625,10488.0859375,14069.283203125,7426.35986328125,4219.15771484375,5974.2783203125,4303.205078125,5386.98388671875
19.0,28456.427734375,12224.0810546875,5694.33349609375,10405.2158203125,14270.54296875,7463.224609375,4254.927734375,5952.171875,4309.310546875,5486.64111328125
19.05,28246.708984375,12180.341796875,5647.076171875,10201.4091796875,13802.40234375,7370.474609375,4201.82373046875,5901.88671875,4248.13916015625,5449.34521484375
19.1,28517.92578125,12265.2333984375,5636.1865234375,10229.435546875,14026.71484375,7433.88037109375,4218.7978515625,5940.56689453125,4290.31787109375,5451.82763671875
19.15,29151.654296875,12620.8486328125,5780.65771484375,10404.70703125,14456.2841796875,7642.95458984375,4308.2470703125,6117.79248046875,4332.12646484375,5584.611328125
19.2,28717.58203125,12276.0625,5694.2197265625,10236.0556640625,14275.017578125,7529.8994140625,4270.453125,6018.2783203125,4312.716796875,5413.57373046875
19.25,28264.001953125,11987.7236328125,5673.6875,10094.4462890625,14188.884765625,7448.3662109375,4250.30224609375,5977.00390625,4244.7763671875,5387.1201171875
19.3,28464.56640625,12007.2021484375,5725.662109375,10253.39453125,14236.072265625,7499.53955078125,4310.67626953125,5984.224609375,4228.59619140625,5498.24755859375
19.35,28550.90234375,12031.796875,5750.5869140625,10351.15625,14015.5693359375,7421.56689453125,4295.53662109375,5952.171875,4202.14404296875,5522.12255859375
19.4,28493.56640625,12031.302734375,5698.93994140625,10389.4716796875,14102.541015625,7455.95849609375,4272.13818359375,6006.3330078125,4212.31689453125,5455.240234375
19.45,28406.8671875,12116.6396484375,5720.1435546875,10451.75390625,14234.3876953125,7531.29345703125,4267.6611328125,5983.11962890625,4234.69921875,5494.1513671875
19.5,28440.216796875,12133.6875,5728.92236328125,10561.9140625,13904.7705078125,7456.4755859375,4324.43310546875,5953.8310546875,4158.0556640625,5484.59228515625
19.55,28657.337890625,12331.783203125,5723.06396484375,10602.7001953125,14076.78125,7501.39990234375,4310.3193359375,6085.12548828125,4169.66455078125,5500.85107421875
19.6,28790.435546875,12560.3564453125,5844.19091796875,10707.130859375,14441.7919921875,7639.93212890625,4372.05419921875,6100.12060546875,4228.50830078125,5655.9599609375
19.65,28874.21875,12649.1640625,5820.3251953125,10603.3115234375,14585.9501953125,7664.75830078125,4371.71826171875,6163.07568359375,4320.23974609375,5621.22119140625
19.7,28665.193359375,12621.3388671875,5750.45458984375,10470.3427734375,14299.7431640625,7564.33349609375,4308.9375,6064.47998046875,4308.6064453125,5562.1513671875
19.75,28751.072265625,12693.095703125,5780.85205078125,10497.1767578125,14396.060546875,7646.21484375,4340.58544921875,6055.70947265625,4270.576171875,5550.37109375
19.8,28536.0859375,12515.033203125,5710.8876953125,10478.5361328125,14296.1982421875,7511.67138671875,4295.0478515625,6016.0302734375,4275.064453125,5490.53759765625
19.85,28075.43359375,12309.8525390625,5604.06396484375,10351.0166015625,14190.068359375,7469.67626953125,4190.55517578125,5899.6640625,4139.16259765625,5360.6962890625
19.9,28178.7265625,12402.7548828125,5660.205078125,10423.978515625,14377.2958984375,7531.279296875,4304.13232421875,5963.2236328125,4232.66943359375,5434.076171875
19.95,28991.474609375,12666.662109375,5785.412109375,10720.6279296875,14572.923828125,7642.6357421875,4408.8173828125,6110.419921875,4416.30419921875,5589.47607421875
20.0,28753.376953125,12446.541015625,5731.1044921875,10616.06640625,14532.5234375,7636.32421875,4322.05615234375,6022.53662109375,4316.18017578125,5556.615234375
20.05,28722.439453125,12406.666015625,5817.0078125,10615.97265625,14720.0302734375,7614.4794921875,4304.89013671875,6014.6923828125,4387.88671875,5582.30615234375
20.1,28745.455078125,12425.0732421875,5773.3642578125,10552.2001953125,14700.439453125,7602.40966796875,4369.25732421875,6086.57275390625,4363.06103515625,5601.79638671875
20.15,28294.421875,12136.724609375,5679.5576171875,10490.5263671875,14265.2958984375,7460.54833984375,4289.68505859375,5940.01416015625,4294.388671875,5459.40234375
20.2,28701.19140625,12303.5654296875,5780.8427734375,10680.787109375,14458.328125,7536.97607421875,4393.38134765625,6070.28857421875,4363.7490234375,5547.52001953125
20.25,28773.21484375,12297.943359375,5767.72705078125,10743.16796875,14596.66015625,7592.84423828125,4408.77587890625,5970.81884765625,4346.5029296875,5572.55517578125
20.3,28910.755859375,12209.1484375,5709.5673828125,10676.375,14260.2080078125,7558.91943359375,4374.1533203125,5989.40771484375,4338.23486328125,5597.56640625
20.35,28338.82421875,12148.2939453125,5630.67578125,10481.4443359375,13949.7119140625,7391.37548828125,4305.17333984375,5880.8828125,4301.85205078125,5546.1064453125
20.4,29284.611328125,12607.703125,5784.1953125,10813.4375,14496.3544921875,7658.02099609375,4445.73828125,6131.64453125,4442.09326171875,5684.34228515625
20.45,29042.517578125,12553.3994140625,5720.138671875,10665.56640625,14336.595703125,7642.9443359375,4386.2275390625,6125.16015625,4353.69189453125,5653.87646484375
20.5,28676.966796875,12478.6796875,5709.51953125,10604.7373046875,14394.8935546875,7563.27685546875,4365.05810546875,6034.89697265625,4296.77392578125,5567.044921875
20.55,29012.404296875,12629.6025390625,5765.09375,10795.2841796875,14658.455078125,7693.423828125,4403.876953125,6149.5322265625,4343.9541015625,5678.5
20.6,28346.40625,12465.998046875,5611.30908203125,10620.357421875,14155.62109375,7459.99951171875,4295.529296875,5921.77734375,4192.6484375,5550.89501953125
20.65,28497.796875,12716.955078125,5646.69091796875,10562.5947265625,14439.75390625,7578.94873046875,4278.72900390625,6034.39990234375,4268.921875,5605.5673828125
20.7,28948.48828125,12825.201171875,5697.87841796875,10734.908203125,14526.2919921875,7716.63427734375,4345.29541015625,6095.68603515625,4364.822265625,5576.1923828125
20.75,28963.703125,12768.0673828125,5780.201171875,10668.060546875,14495.7509765625,7716.9130859375,4379.533203125,6128.56298828125,4387.0859375,5680.60009765625
20.8,29366.537109375,13033.7568359375,5880.07177734375,10986.361328125,14702.7431640625,7791.646484375,4444.61962890625,6173.37255859375,4411.7216796875,5682.12255859375
20.85,29031.23046875,12805.123046875,5799.14111328125,10743.740234375,14612.3896484375,7684.63037109375,4331.5458984375,6051.47265625,4314.73779296875,5674.98876953125
20.9,28539.947265625,12442.6533203125,5634.65869140625,10500.810546875,14192.0947265625,7472.34521484375,4275.30859375,6027.76318359375,4271.64990234375,5538.06396484375
20.95,29010.14453125,12492.154296875,5784.48291015625,10686.7373046875,14633.359375,7583.60009765625,4351.64404296875,6061.1103515625,4276.47802734375,5660.1875
21.0,28548.515625,12195.6015625,5702.99853515625,10555.3271484375,14309.09375,7436.05322265625,4299.2119140625,6023.337890625,4294.95263671875,5527.72021484375
21.05,29230.99609375,12466.978515625,5847.12646484375,10861.515625,14815.072265625,7645.22265625,4414.0537109375,6201.412109375,4290.49072265625,5687.16748046875
21.1,29390.484375,12397.3515625,5880.0419921875,11113.361328125,15008.41015625,7679.96875,4452.89013671875,6286.4482421875,4381.98486328125,5681.40771484375
21.15,29406.51953125,12342.8759765625,5875.724609375,11098.4228515625,14996.2265625,7749.5556640625,4438.525390625,6192.4208984375,4357.20263671875,5668.58642578125
21.2,28867.171875,11919.1611328125,5735.32666015625,10671.1162109375,14360.4677734375,7590.94140625,4335.30859375,6124.2265625,4307.1240234375,5510.048828125
21.25,28741.423828125,11923.7900390625,5693.59033203125,10694.9619140625,14187.7939453125,7593.9462890625,4358.75927734375,6075.3642578125,4258.1650390625,5523.291015625
21.3,28725.2734375,12034.4970703125,5713.7294921875,10773.904296875,14225.7734375,7542.52880859375,4385.69921875,6068.59326171875,4260.92431640625,5542.0
21.35,28971.30859375,12455.61328125,5761.72216796875,10775.6728515625,14368.91796875,7650.39599609375,4384.47216796875,6129.12744140625,4308.47802734375,5584.58740234375
21.4,28664.880859375,12590.931640625,5681.8681640625,10633.4599609375,14302.27734375,7599.46923828125,4338.4775390625,6077.0,4282.36279296875,5525.99609375
21.45,28610.41015625,12662.9853515625,5659.82080078125,10638.43359375,14314.15625,7582.73779296875,4338.4970703125,6079.2744140625,4343.7490234375,5533.763671875
21.5,28992.220703125,12760.8564453125,5738.09716796875,10771.7490234375,14381.4970703125,7653.958984375,4399.3017578125,6059.970703125,4332.13037109375,5600.67626953125
21.55,29014.041015625,12676.431640625,5740.96728515625,10778.1337890625,14307.8935546875,7570.646484375,4387.3037109375,6101.921875,4380.13037109375,5562.88134765625
21.6,28680.24609375,12581.2470703125,5635.44775390625,10663.716796875,14237.0361328125,7488.86767578125,4388.8544921875,5989.37939453125,4321.62744140625,5573.9814453125
21.65,28775.599609375,12257.5859375,5724.05322265625,10657.38671875,14483.2841796875,7580.517578125,4346.865234375,6032.65478515625,4311.333984375,5560.05517578125
21.7,28623.744140625,12125.9033203125,5754.58447265625,10623.3408203125,14616.8046875,7578.0693359375,4350.37158203125,6037.14892578125,4329.94775390625,5568.39111328125
21.75,28545.763671875,12057.0078125,5706.7431640625,10603.8447265625,14316.5048828125,7568.19775390625,4364.71728515625,6041.05078125,4294.02587890625,5515.5888671875
21.8,28200.83203125,11922.39453125,5587.28271484375,10386.5986328125,14149.7744140625,7427.97119140625,4264.21630859375,5894.1455078125,4230.634765625,5519.44873046875
21.85,28368.921875,12154.6357421875,5701.14111328125,10521.0595703125,14315.6630859375,7500.0546875,4325.24951171875,6076.1923828125,4271.666015625,5490.56494140625
21.9,28854.2265625,12478.2578125,5849.767578125,10713.771484375,14617.240234375,7649.849609375,4400.35400390625,6113.81396484375,4240.30078125,5633.58984375
21.95,28547.671875,12516.458984375,5692.1552734375,10553.126953125,14685.6328125,7568.7890625,4327.97998046875,6106.81982421875,4306.43994140625,5573.98388671875
22.0,28823.068359375,12475.169921875,5786.81103515625,10623.849609375,14713.5556640625,7642.919921875,4380.22998046875,6125.16015625,4289.69580078125,5630.08740234375
22.05,28749.55859375,12504.5068359375,5763.14599609375,10679.3876953125,14626.2001953125,7618.62158203125,4395.767578125,6112.12353515625,4385.69580078125,5516.6787109375
22.1,28875.861328125,12372.177734375,5784.0048828125,10704.455078125,14595.095703125,7676.595703125,4365.77001953125,6086.615234375,4350.21728515625,5542.576171875
22.15,28616.87109375,12068.767578125,5713.24755859375,10558.048828125,14335.51171875,7570.98681640625,4322.39404296875,5992.73486328125,4299.54638671875,5564.23486328125
22.2,29044.81640625,12382.8515625,5797.97021484375,10705.3935546875,14588.7138671875,7767.67138671875,4406.220703125,6047.5810546875,4341.7265625,5652.56103515625
22.25,28786.9140625,12474.6533203125,5775.90283203125,10649.91796875,14814.6845703125,7656.970703125,4348.47900390625,6066.7802734375,4316.82470703125,5633.6474609375
22.3,28726.16796875,12569.3701171875,5785.892578125,10614.5390625,14796.10546875,7695.11865234375,4369.9970703125,6096.81982421875,4389.8681640625,5618.89013671875
22.35,28709.521484375,12588.41796875,5743.7880859375,10620.3994140625,14671.0859375,7646.22900390625,4358.359375,6050.34326171875,4279.95654296875,5632.17626953125
22.4,28852.45703125,12583.265625,5729.14794921875,10601.220703125,14619.03125,7673.279296875,4383.412109375,6065.6455078125,4307.77880859375,5547.47607421875
22.45,28723.658203125,12493.697265625,5746.64208984375,10694.1376953125,14550.80859375,7646.240234375,4391.1806640625,6050.34326171875,4242.388671875,5573.37890625
22.5,29211.32421875,12603.1943359375,5856.93994140625,10872.41796875,14937.85546875,7802.642578125,4421.29052734375,6211.44921875,4400.392578125,5620.1962890625
22.55,28411.056640625,12203.1962890625,5655.53369140625,10510.392578125,14153.2548828125,7495.4462890625,4285.67626953125,5966.41015625,4201.23486328125,5465.77734375
22.6,28780.57421875,12565.7685546875,5759.81396484375,10754.5732421875,14426.287109375,7669.70703125,4341.0615234375,6132.529296875,4287.60888671875,5658.78759765625
22.65,28884.19140625,12580.185546875,5855.29150390625,10780.2314453125,14493.337890625,7675.5556640625,4404.7958984375,6180.82568359375,4384.54052734375,5642.673828125
22.7,28572.283203125,12192.84375,5668.25927734375,10650.1162109375,14449.4482421875,7595.65625,4328.32568359375,6043.359375,4273.99365234375,5573.27490234375
22.75,28461.970703125,12223.4765625,5662.62060546875,10612.6025390625,14441.146484375,7589.3408203125,4333.22265625,6074.26708984375,4257.45947265625,5575.45263671875
22.8,28653.884765625,12340.8193359375,5817.12744140625,10707.880859375,14629.181640625,7620.03857421875,4378.82568359375,6059.4111328125,4325.86572265625,5560.7763671875
22.85,28327.982421875,12256.8701171875,5732.31689453125,10491.125,14310.3671875,7525.54150390625,4309.96826171875,5946.90087890625,4220.3798828125,5520.89990234375
22.9,28560.171875,12379.1435546875,5648.9873046875,10616.5703125,14702.8779296875,7637.265625,4337.7685546875,6030.42919921875,4218.150390625,5585.0751953125
22.95,28279.5390625,12283.6953125,5756.50244140625,10553.431640625,14280.91796875,7517.6708984375,4339.13818359375,6002.57373046875,4226.47705078125,5545.64892578125
23.0,28461.92578125,12260.1796875,5730.15771484375,10608.7646484375,14483.2939453125,7606.82421875,4361.216796875,6090.56591796875,4234.716796875,5496.259765625
23.05,28343.44921875,12212.828125,5642.03369140625,10481.4404296875,14142.6435546875,7544.53369140625,4369.33251953125,6012.6943359375,4160.18115234375,5505.72119140625
23.1,28690.1953125,12496.27734375,5798.6875,10702.970703125,14508.9228515625,7653.9892578125,4411.28662109375,6138.7734375,4348.13037109375,5549.58740234375
23.15,28559.26171875,12374.4892578125,5733.92041015625,10517.578125,14352.7236328125,7601.10888671875,4364.01953125,6064.64453125,4240.23974609375,5548.29248046875
23.2,28518.482421875,12411.2822265625,5731.1435546875,10607.74609375,14583.5615234375,7566.890625,4347.96337890625,6037.69140625,4268.54541015625,5545.44384765625
23.25,29205.40625,12550.2802734375,5874.76953125,10803.9384765625,14580.419921875,7689.24267578125,4491.6806640625,6093.18115234375,4369.9443359375,5640.1435546875
23.3,29560.4609375,12840.5859375,5950.0947265625,10924.4453125,14890.7021484375,7853.56884765625,4501.75244140625,6199.60205078125,4406.14306640625,5752.10986328125
23.35,29292.2734375,12635.1435546875,5848.7919921875,10794.4375,14662.564453125,7772.60205078125,4449.6494140625,6217.79443359375,4412.43212890625,5725.59521484375
23.4,29213.646484375,12490.5654296875,5962.35986328125,10828.4404296875,14907.9794921875,7797.8828125,4499.57470703125,6231.06591796875,4436.5029296875,5699.94384765625
23.45,29502.091796875,12614.412109375,5968.08544921875,10989.96484375,14746.3974609375,7808.5576171875,4509.72265625,6196.6953125,4429.71435546875,5767.197265625
23.5,29412.64453125,12636.611328125,5947.67138671875,10926.9677734375,14761.7265625,7853.30712890625,4481.806640625,6221.1376953125,4394.71435546875,5749.95263671875
23.55,29559.70703125,12827.296875,6017.0693359375,11070.0166015625,14775.287109375,7954.2099609375,4573.6396484375,6188.7763671875,4449.068359375,5812.7861328125
23.6,29594.552734375,12781.451171875,5976.89697265625,10979.455078125,14869.4697265625,7937.9189453125,4544.40185546875,6241.609375,4408.0,5667.7861328125
23.65,28907.775390625,12536.0458984375,5810.86474609375,10653.4169921875,14425.7373046875,7649.95703125,4432.92138671875,6121.9228515625,4319.96875,5601.71142578125
23.7,28255.04296875,12264.2900390625,5754.12158203125,10628.611328125,14234.6435546875,7627.0654296875,4350.02880859375,5992.21875,4205.072265625,5444.12890625
23.75,28433.345703125,12264.7646484375,5667.76513671875,10600.8837890625,14099.3974609375,7588.20556640625,4362.95654296875,5977.0048828125,4271.9580078125,5476.7412109375
23.8,28337.294921875,12180.55859375,5668.67919921875,10553.6767578125,14210.34375,7621.32275390625,4335.68505859375,6016.9228515625,4225.76171875,5489.95263671875
23.85,28451.759765625,12252.2373046875,5798.1884765625,10717.673828125,14391.6279296875,7633.53466796875,4388.3564453125,6006.6982421875,4303.60498046875,5515.2763671875
23.9,28830.2265625,12415.048828125,5799.4736328125,10842.18359375,14525.33203125,7747.919921875,4347.837890625,6087.03857421875,4319.26708984375,5588.99853515625
23.95,29115.1015625,12497.89453125,5841.6005859375,10803.8740234375,14786.7998046875,7788.375,4386.80615234375,6153.18017578125,4406.06103515625,5662.8974609375
24.0,29288.49609375,12580.5859375,5904.03369140625,11061.06640625,14818.216796875,7886.3984375,4432.896484375,6182.724609375,4465.43212890625,5710.4150390625
24.05,29143.416015625,12463.322265625,5879.63916015625,10860.365234375,14465.857421875,7748.76513671875,4404.40283203125,6082.79541015625,4423.7578125,5699.21728515625
